   4.2000000000000000e+01  -2.0554506370295712e+01   1.4707362301105604e+00   9.4843432451742046e+01
   4.3000000000000000e+01  -2.0181177046408266e+01   1.3932765305544308e+00   9.4720790361970103e+01
   4.4000000000000000e+01  -1.9769415545481024e+01   1.2334202713191189e+00   9.4518554238014076e+01
   4.5000000000000000e+01  -1.9319221867608576e+01   9.9116745237824944e-01   9.4236724079881242e+01
   4.6000000000000000e+01  -1.8830596012721799e+01   6.6651807374182681e-01   9.3875299887547953e+01
   4.7000000000000000e+01  -1.8303537980849796e+01   2.5947213541621750e-01   9.3434281661031491e+01
   4.8000000000000000e+01  -1.7738047771970741e+01  -2.2997036260858295e-01   9.2913669400319122e+01
   4.9000000000000000e+01  -1.7134125386095548e+01  -8.0180942032893654e-01   9.2313463105432675e+01
   5.0000000000000000e+01  -1.6491770823275147e+01  -1.4560450377575762e+00   9.1633662776339406e+01
   5.1000000000000000e+01  -1.5814118222075543e+01  -2.1873136048096189e+00   9.0879535600679816e+01
   5.2000000000000000e+01  -1.5146301648028107e+01  -2.9183749119012194e+00   9.0126933229042422e+01
   5.3000000000000000e+01  -1.4503098837994941e+01  -3.6239390702769256e+00   8.9400690909973463e+01
   5.4000000000000000e+01  -1.3884509791983362e+01  -4.3040060799331101e+00   8.8700808643487477e+01
   5.5000000000000000e+01  -1.3290534509985974e+01  -4.9585759408679309e+00   8.8027286429573564e+01
   5.6000000000000000e+01  -1.2721172992002948e+01  -5.5876486530814162e+00   8.7380124268253525e+01
   5.7000000000000000e+01  -1.2176425238026866e+01  -6.1912242165880969e+00   8.6759322159498282e+01
   5.8000000000000000e+01  -1.1656291248079583e+01  -6.7693026313625353e+00   8.6164880103329637e+01
   5.9000000000000000e+01  -1.1160771022146719e+01  -7.3218838974302116e+00   8.5596798099736645e+01
   6.0000000000000000e+01  -1.0689864560213437e+01  -7.8489680147728222e+00   8.5055076148730393e+01
   6.1000000000000000e+01  -1.0243571862309182e+01  -8.3505549834014232e+00   8.4539714250296129e+01
   6.2000000000000000e+01  -9.8218929284041678e+00  -8.8266448033049301e+00   8.4050712404441242e+01
   6.3000000000000000e+01  -9.4248277585361393e+00  -9.2772374744982926e+00   8.3588070611165449e+01
   6.4000000000000000e+01  -9.0523763526744006e+00  -9.7023329969663337e+00   8.3151788870469318e+01
   6.5000000000000000e+01  -8.7045387108337309e+00  -1.0101931370720308e+01   8.2741867182356259e+01
   6.6000000000000000e+01  -8.3813148330009426e+00  -1.0476032595749530e+01   8.2358305546818656e+01
   6.7000000000000000e+01  -8.0827047191746715e+00  -1.0824636672064344e+01   8.2001103963864125e+01
   6.8000000000000000e+01  -7.8087083693849308e+00  -1.1147743599661680e+01   8.1670262433481639e+01
   6.9000000000000000e+01  -7.5593257836017074e+00  -1.1445353378541313e+01   8.1365780955682112e+01
   7.0000000000000000e+01  -7.3345569618413720e+00  -1.1717466008703468e+01   8.1087659530457813e+01
   7.1000000000000000e+01  -7.1344019040725470e+00  -1.1964081490136778e+01   8.0835898157820793e+01
   7.2000000000000000e+01  -6.9588606103388884e+00  -1.2185199822863069e+01   8.0610496837759456e+01
   7.3000000000000000e+01  -6.8079330806131111e+00  -1.2380821006864608e+01   8.0411455570273574e+01
   7.4000000000000000e+01  -6.6816193149088576e+00  -1.2550945042151852e+01   8.0238774355367241e+01
   7.5000000000000000e+01  -6.5799193132261280e+00  -1.2695571928722075e+01   8.0092453193040001e+01
   7.6000000000000000e+01  -6.5028330755494608e+00  -1.2814701666566179e+01   7.9972492083295947e+01
   7.7000000000000000e+01  -6.4503606018824939e+00  -1.2908334255690079e+01   7.9878891026130987e+01
   7.8000000000000000e+01  -6.4225018922479649e+00  -1.2976469696106051e+01   7.9811650021538753e+01
   7.9000000000000000e+01  -6.4192569466104032e+00  -1.3019107987794996e+01   7.9770769069531070e+01
   8.0000000000000000e+01  -6.4406257650061889e+00  -1.3036249130772376e+01   7.9756248170104755e+01
   8.1000000000000000e+01  -6.4866083474207699e+00  -1.3027893125027731e+01   7.9768087323254804e+01
   8.2000000000000000e+01  -6.5572046938323183e+00  -1.2994039970559243e+01   7.9806286528985765e+01
   8.3000000000000000e+01  -6.6524148042626621e+00  -1.2934689667383282e+01   7.9870845787289909e+01
   8.4000000000000000e+01  -6.7722386787008872e+00  -1.2849842215486206e+01   7.9961765098173601e+01
   8.5000000000000000e+01  -6.9166763171760977e+00  -1.2739497614868924e+01   8.0079044461635931e+01
   8.6000000000000000e+01  -7.0857277196446375e+00  -1.2603655865525980e+01   8.0222683877688723e+01
   8.7000000000000000e+01  -7.2793928861465247e+00  -1.2442316967474653e+01   8.0392683346306512e+01
   8.8000000000000000e+01  -7.4976718166544742e+00  -1.2255480920695845e+01   8.0589042867511125e+01
   8.9000000000000000e+01  -7.7405645111757622e+00  -1.2043147725200470e+01   8.0811762441293467e+01
   9.0000000000000000e+01  -8.0080709697176644e+00  -1.1805317380988527e+01   8.1060842067661724e+01
   9.1000000000000000e+01  -8.3001911922801810e+00  -1.1541989888060925e+01   8.1336281746599525e+01
   9.2000000000000000e+01  -8.6169251788633119e+00  -1.1253165246415847e+01   8.1638081478113236e+01
   9.3000000000000000e+01  -8.9582729294452292e+00  -1.0938843456049653e+01   8.1966241262212861e+01
   9.4000000000000000e+01  -9.3242344440513989e+00  -1.0599024516966892e+01   8.2320761098888397e+01
   9.5000000000000000e+01  -9.7148097226599930e+00  -1.0233708429152102e+01   8.2701640988152576e+01
   9.6000000000000000e+01  -1.0129998765303753e+01  -9.8428951926398440e+00   8.3108880929981751e+01
   9.7000000000000000e+01  -1.0569801571949938e+01  -9.4265848073919187e+00   8.3542480924397751e+01
   9.8000000000000000e+01  -1.1034218142602185e+01  -8.9847772734356113e+00   8.4002440971393298e+01
   9.9000000000000000e+01  -1.1523248477307789e+01  -8.5174725907581887e+00   8.4488761070966575e+01
   1.0000000000000000e+02  -1.2036892576012178e+01  -8.0246707593632891e+00   8.5001441223117581e+01
   1.0100000000000000e+02  -1.2575150438700803e+01  -7.5063717792436364e+00   8.5540481427849954e+01
   1.0200000000000000e+02  -1.3138022065442783e+01  -6.9625756504156016e+00   8.6105881685156419e+01
   1.0300000000000000e+02  -1.3718265135646437e+01  -6.4005957879395137e+00   8.6690103826409185e+01
   1.0400000000000000e+02  -1.4285699987482248e+01  -5.8509081135753949e+00   8.7261735353455350e+01
   1.0500000000000000e+02  -1.4837005795676035e+01  -5.3168660516382680e+00   8.7817319785600233e+01
   1.0600000000000000e+02  -1.5372182560198709e+01  -4.7984696021317781e+00   8.8356857122847458e+01
   1.0700000000000000e+02  -1.5891230281050269e+01  -4.2957187650468285e+00   8.8880347365193387e+01
   1.0800000000000000e+02  -1.6394148958245296e+01  -3.8086135403925283e+00   8.9387790512641672e+01
   1.0900000000000000e+02  -1.6880938591783718e+01  -3.3371539281633744e+00   8.9879186565188675e+01
   1.1000000000000000e+02  -1.7351599181650954e+01  -2.8813399283630190e+00   9.0354535522839882e+01
   1.1100000000000000e+02  -1.7806130727861671e+01  -2.4411715409915189e+00   9.0813837385586112e+01
   1.1200000000000000e+02  -1.8244533230415982e+01  -2.0166487660452503e+00   9.1257092153436474e+01
   1.1300000000000000e+02  -1.8666806689298937e+01  -1.6077716035240428e+00   9.1684299826389292e+01
   1.1400000000000000e+02  -1.9072951104525259e+01  -1.2145400534334954e+00   9.2095460404440814e+01
   1.1500000000000000e+02  -1.9462966476095289e+01  -8.3695411577178902e-01   9.2490573887590983e+01
   1.1600000000000000e+02  -1.9836852803994248e+01  -4.7501379052982884e-01   9.2869640275847132e+01
   1.1700000000000000e+02  -2.0194610088236459e+01  -1.2871907772034774e-01   9.3232659569198404e+01
   1.1800000000000000e+02  -2.0536238328814761e+01   2.0193002266040594e-01   9.3579631767648380e+01
   1.1900000000000000e+02  -2.0861737525729268e+01   5.1693351061965132e-01   9.3910556871207973e+01
   1.2000000000000000e+02  -2.1171107678980206e+01   8.1629138614630392e-01   9.4225434879862632e+01
   1.2100000000000000e+02  -2.1464348788574398e+01   1.1000036492478102e+00   9.4524265793619634e+01
   1.2200000000000000e+02  -2.1741460854511843e+01   1.3680702999170080e+00   9.4807049612471701e+01
   1.2300000000000000e+02  -2.2002443876777761e+01   1.6204913381683355e+00   9.5073786336426451e+01
   1.2400000000000000e+02  -2.2247297855395573e+01   1.8572667639868996e+00   9.5324475965486613e+01
   1.2500000000000000e+02  -2.2476022790341631e+01   2.0783965773805448e+00   9.5559118499645820e+01
   1.2600000000000000e+02  -2.2688618681630487e+01   2.2838807783452921e+00   9.5777713938900206e+01
   1.2700000000000000e+02  -2.2885085529249409e+01   2.4737193668811415e+00   9.5980262283260117e+01
   1.2800000000000000e+02  -2.3065423333211584e+01   2.6479123429917308e+00   9.6166763532718960e+01
   1.2900000000000000e+02  -2.3229632093508826e+01   2.8064597066738770e+00   9.6337217687276961e+01
   1.3000000000000000e+02  -2.3377711810149776e+01   2.9493614579307632e+00   9.6491624746944126e+01
   1.3100000000000000e+02  -2.3509662483128523e+01   3.0766175967585241e+00   9.6629984711706129e+01
   1.3200000000000000e+02  -2.3625484112441882e+01   3.1882281231576144e+00   9.6752297581567291e+01
   1.3300000000000000e+02  -2.3725176698105315e+01   3.2841930371321268e+00   9.6858563356523973e+01
   1.3400000000000000e+02  -2.3808740240091538e+01   3.3645123386806972e+00   9.6948782036589364e+01
   1.3500000000000000e+02  -2.3876174738429654e+01   3.4291860277962769e+00   9.7022953621753459e+01
   1.3600000000000000e+02  -2.3927480193101474e+01   3.4782141044879609e+00   9.7081078112020805e+01
   1.3700000000000000e+02  -2.3962656604096992e+01   3.5115965687573407e+00   9.7123155507382307e+01
   1.3800000000000000e+02  -2.3981703971448042e+01   3.5293334205948668e+00   9.7149185807847061e+01
   1.3900000000000000e+02  -2.3984622295129157e+01   3.5314246600073602e+00   9.7159169013420978e+01
   1.4000000000000000e+02  -2.3971411575147613e+01   3.5178702869861809e+00   9.7153105124082231e+01
   1.4100000000000000e+02  -2.3942071811508868e+01   3.4886703015440617e+00   9.7130994139849918e+01
   1.4200000000000000e+02  -2.3896603004219287e+01   3.4438247036700886e+00   9.7092836060716763e+01
   1.4300000000000000e+02  -2.3835005153232487e+01   3.3833334933769947e+00   9.7038630886691863e+01
   1.4400000000000000e+02  -2.3757278258613951e+01   3.3071966706420426e+00   9.6968378617756571e+01
   1.4500000000000000e+02  -2.3663422320330938e+01   3.2154142354984288e+00   9.6882079253929078e+01
   1.4600000000000000e+02  -2.3553437338383446e+01   3.1079861879129567e+00   9.6779732795198470e+01
   1.4700000000000000e+02  -2.3427323312776934e+01   2.9849125279088184e+00   9.6661339241568385e+01
   1.4800000000000000e+02  -2.3285080243500488e+01   2.8461932554719169e+00   9.6526898593041551e+01
   1.4900000000000000e+02  -2.3126708130577754e+01   2.6918283706072543e+00   9.6376410849610693e+01
   1.5000000000000000e+02  -2.2952206973977809e+01   2.5218178733166496e+00   9.6209876011284905e+01
   1.5100000000000000e+02  -2.2761576773709749e+01   2.3361617636028313e+00   9.6027294078061459e+01
   1.5200000000000000e+02  -2.2554817529802676e+01   2.1348600414567045e+00   9.5828665049929441e+01
   1.5300000000000000e+02  -2.2331929242220212e+01   1.9179127068837261e+00   9.5613988926905222e+01
   1.5400000000000000e+02  -2.2092911910973271e+01   1.6853197598902625e+00   9.5383265708985164e+01
   1.5500000000000000e+02  -2.1837765536069128e+01   1.4370812004635809e+00   9.5136495396160171e+01
   1.5600000000000000e+02  -2.1566490117509602e+01   1.1731970286091382e+00   9.4873677988437521e+01
   1.5700000000000000e+02  -2.1279085655278323e+01   8.9366724433148192e-01   9.4594813485813575e+01
   1.5800000000000000e+02  -2.0975552149386203e+01   5.9849184762060759e-01   9.4299901888290151e+01
   1.5900000000000000e+02  -2.0655889599842340e+01   2.8767083848651964e-01   9.3988943195868160e+01
   1.6000000000000000e+02  -2.0320098006621265e+01  -3.8795783072600898e-02   9.3661937408551239e+01
   1.6100000000000000e+02  -1.9968177369748446e+01  -3.8090801705948252e-01   9.3318884526326656e+01
   1.6200000000000000e+02  -1.9600127689216606e+01  -7.3866586347776320e-01   9.2959784549208052e+01
   1.6300000000000000e+02  -1.9215948965029384e+01  -1.1120693223238050e+00   9.2584637477186334e+01
   1.6400000000000000e+02  -1.8815641197157674e+01  -1.5011183935912413e+00   9.2193443310268776e+01
   1.6500000000000000e+02  -1.8399204385637859e+01  -1.9058130772937147e+00   9.1786202048446285e+01
   1.6600000000000000e+02  -1.7966638530462660e+01  -2.3261533734157638e+00   9.1362913691735230e+01
   1.6700000000000000e+02  -1.7517943631613889e+01  -2.7621392819692119e+00   9.0923578240115603e+01
   1.6800000000000000e+02  -1.7053119689113373e+01  -3.2137708029549685e+00   9.0468195693598318e+01
   1.6900000000000000e+02  -1.6572166702932009e+01  -3.6810479363575723e+00   8.9996766052185194e+01
   1.7000000000000000e+02  -1.6075084673113452e+01  -4.1639706821952132e+00   8.9509289315870774e+01
   1.7100000000000000e+02  -1.5563293445328016e+01  -4.6611224335880070e+00   8.9007167693440636e+01
   1.7200000000000000e+02  -1.5055906819070010e+01  -5.1534329919948778e+00   8.8509277558089707e+01
   1.7300000000000000e+02  -1.4558934412712695e+01  -5.6349064477326714e+00   8.8021553878380189e+01
   1.7400000000000000e+02  -1.4072376226230602e+01  -6.1055428007959325e+00   8.7543996654315748e+01
   1.7500000000000000e+02  -1.3596232259652822e+01  -6.5653420511864766e+00   8.7076605885899994e+01
   1.7600000000000000e+02  -1.3130502512953910e+01  -7.0143041989024866e+00   8.6619381573131122e+01
   1.7700000000000000e+02  -1.2675186986141142e+01  -7.4524292439457867e+00   8.6172323716001841e+01
   1.7800000000000000e+02  -1.2230285679229041e+01  -7.8797171863163555e+00   8.5735432314521276e+01
   1.7900000000000000e+02  -1.1795798592206665e+01  -8.2961680260160335e+00   8.5308707368683955e+01
   1.8000000000000000e+02  -1.1371725725074214e+01  -8.7017817630412111e+00   8.4892148878491653e+01
   1.8100000000000000e+02  -1.0958067077816906e+01  -9.0965583973954836e+00   8.4485756843946263e+01
   1.8200000000000000e+02  -1.0554822650467486e+01  -9.4804979290733513e+00   8.4089531265042297e+01
   1.8300000000000000e+02  -1.0161992443007875e+01  -9.8536003580821898e+00   8.3703472141783379e+01
   1.8400000000000000e+02  -9.7795764554308562e+00  -1.0215865684418304e+01   8.3327579474171330e+01
   1.8500000000000000e+02  -9.4075746877506390e+00  -1.0567293908078057e+01   8.2961853262206205e+01
   1.8600000000000000e+02  -9.0459871399604026e+00  -1.0907885029068723e+01   8.2606293505880672e+01
   1.8700000000000000e+02  -8.6948138120526437e+00  -1.1237639047381265e+01   8.2260900205203825e+01
   1.8800000000000000e+02  -8.3540547040347519e+00  -1.1556555963026540e+01   8.1925673360170151e+01
   1.8900000000000000e+02  -8.0237098159138895e+00  -1.1864635775995509e+01   8.1600612970781526e+01
   1.9000000000000000e+02  -7.7037791476755046e+00  -1.2161878486293517e+01   8.1285719037038007e+01
   1.9100000000000000e+02  -7.3942626993341491e+00  -1.2448284093918801e+01   8.0980991558939536e+01
   1.9200000000000000e+02  -7.0951604708825471e+00  -1.2723852598871304e+01   8.0686430536484409e+01
   1.9300000000000000e+02  -6.8064724623204711e+00  -1.2988584001149320e+01   8.0402035969676149e+01
   1.9400000000000000e+02  -6.5281986736554245e+00  -1.3242478300758194e+01   8.0127807858512938e+01
   1.9500000000000000e+02  -6.2603391048660342e+00  -1.3485535497690876e+01   7.9863746202992843e+01
   1.9600000000000000e+02  -6.0028937559732185e+00  -1.3717755591952596e+01   7.9609851003119729e+01
   1.9700000000000000e+02  -5.7558626269787965e+00  -1.3939138583538238e+01   7.9366122258891437e+01
   1.9800000000000000e+02  -5.5192457178650329e+00  -1.4149684472454396e+01   7.9132559970305010e+01
   1.9900000000000000e+02  -5.2930430286419323e+00  -1.4349393258698001e+01   7.8909164137366815e+01
   2.0000000000000000e+02  -5.0772545593154064e+00  -1.4538264942264959e+01   7.8695934760072305e+01
   2.0100000000000000e+02  -4.8718803098718126e+00  -1.4716299523163116e+01   7.8492871838422616e+01
   2.0200000000000000e+02  -4.6769202803261578e+00  -1.4883497001387013e+01   7.8299975372415929e+01
   2.0300000000000000e+02  -4.4923744706684374e+00  -1.5039857376937789e+01   7.8117245362056565e+01
   2.0400000000000000e+02  -4.3182428808931945e+00  -1.5185380649815670e+01   7.7944681807340658e+01
   2.0500000000000000e+02  -4.1545255110095241e+00  -1.5320066820019520e+01   7.7782284708269117e+01
   2.0600000000000000e+02  -4.0012223610210640e+00  -1.5443915887555704e+01   7.7630054064844899e+01
   2.0700000000000000e+02  -3.8583334309241764e+00  -1.5556927852414219e+01   7.7487989877061864e+01
   2.0800000000000000e+02  -3.7258587207088567e+00  -1.5659102714601431e+01   7.7356092144927516e+01
   2.0900000000000000e+02  -3.6037982303914760e+00  -1.5750440474114612e+01   7.7234360868438216e+01
   2.1000000000000000e+02  -3.4921519599620297e+00  -1.5830941130956035e+01   7.7122796047588963e+01
   2.1100000000000000e+02  -3.3909199094241558e+00  -1.5900604685123653e+01   7.7021397682389761e+01
   2.1200000000000000e+02  -3.3001020787833113e+00  -1.5959431136618605e+01   7.6930165772830151e+01
   2.1300000000000000e+02  -3.2196984680149399e+00  -1.6007420485443618e+01   7.6849100318921501e+01
   2.1400000000000000e+02  -3.1497090771545118e+00  -1.6044572731593234e+01   7.6778201320653352e+01
   2.1500000000000000e+02  -3.0901339061665567e+00  -1.6070887875067456e+01   7.6717468778033435e+01
   2.1600000000000000e+02  -3.0409729550774500e+00  -1.6086365915871284e+01   7.6666902691059477e+01
   2.1700000000000000e+02  -3.0022262238917392e+00  -1.6091006854007901e+01   7.6626503059725110e+01
   2.1800000000000000e+02  -2.9738937125821394e+00  -1.6084810689463211e+01   7.6596269884037156e+01
   2.1900000000000000e+02  -2.9559754211604741e+00  -1.6067777422248128e+01   7.6576203163997434e+01
   2.2000000000000000e+02  -2.9484713496312906e+00  -1.6039907052365379e+01   7.6566302899599577e+01
   2.2100000000000000e+02  -2.9513814979964081e+00  -1.6001199579801323e+01   7.6566569090848134e+01
   2.2200000000000000e+02  -2.9647058662521886e+00  -1.5951655004572785e+01   7.6577001737739010e+01
   2.2300000000000000e+02  -2.9884444544004509e+00  -1.5891273326667942e+01   7.6597600840274936e+01
   2.2400000000000000e+02  -3.0225972624248243e+00  -1.5820054546083611e+01   7.6628366398458638e+01
   2.2500000000000000e+02  -3.0671642903434986e+00  -1.5737998662836617e+01   7.6669298412287390e+01
   2.2600000000000000e+02  -3.1221455381673877e+00  -1.5645105676911953e+01   7.6720396881760280e+01
   2.2700000000000000e+02  -3.1875410058746638e+00  -1.5541375588314622e+01   7.6781661806873672e+01
   2.2800000000000000e+02  -3.2633506934726029e+00  -1.5426808397044624e+01   7.6853093187636659e+01
   2.2900000000000000e+02  -3.3495746009575669e+00  -1.5301404103105597e+01   7.6934691024044696e+01
   2.3000000000000000e+02  -3.4462127283277368e+00  -1.5165162706492083e+01   7.7026455316093234e+01
   2.3100000000000000e+02  -3.5532650755885697e+00  -1.5018084207198626e+01   7.7128386063789549e+01
   2.3200000000000000e+02  -3.6707316427473415e+00  -1.4860168605238869e+01   7.7240483267134550e+01
   2.3300000000000000e+02  -3.7986124297985953e+00  -1.4691415900609172e+01   7.7362746926115506e+01
   2.3400000000000000e+02  -3.9369074367259600e+00  -1.4511826093300442e+01   7.7495177040748786e+01
   2.3500000000000000e+02  -4.0856166635512636e+00  -1.4321399183322683e+01   7.7637773611026205e+01
   2.3600000000000000e+02  -4.2447401102672302e+00  -1.4120135170667709e+01   7.7790536636946854e+01
   2.3700000000000000e+02  -4.4142777768738597e+00  -1.3908034055344615e+01   7.7953466118511642e+01
   2.3800000000000000e+02  -4.5942296633729711e+00  -1.3685095837347944e+01   7.8126562055723298e+01
   2.3900000000000000e+02  -4.7845957697645645e+00  -1.3451320516679516e+01   7.8309824448575455e+01
   2.4000000000000000e+02  -4.9853760960322688e+00  -1.3206708093332963e+01   7.8503253297076299e+01
   2.4100000000000000e+02  -5.1965706422015501e+00  -1.2951258567316472e+01   7.8706848601225829e+01
   2.4200000000000000e+02  -5.4181794082651322e+00  -1.2684971938629133e+01   7.8920610361011313e+01
   2.4300000000000000e+02  -5.6502023942084634e+00  -1.2407848207265488e+01   7.9144538576445484e+01
   2.4400000000000000e+02  -5.8926396000460954e+00  -1.2119887373232814e+01   7.9378633247528342e+01
   2.4500000000000000e+02  -6.1454910257780284e+00  -1.1821089436526563e+01   7.9622894374249881e+01
   2.4600000000000000e+02  -6.4087566713897104e+00  -1.1511454397144007e+01   7.9877321956619198e+01
   2.4700000000000000e+02  -6.6824365368993313e+00  -1.1190982255091512e+01   8.0141915994638111e+01
   2.4800000000000000e+02  -6.9665306222923391e+00  -1.0859673010365441e+01   8.0416676488293888e+01
   2.4900000000000000e+02  -7.2610389275796479e+00  -1.0517526662966702e+01   8.0701603437597441e+01
   2.5000000000000000e+02  -7.5659614527648955e+00  -1.0164543212895296e+01   8.0996696842548772e+01
   2.5100000000000000e+02  -7.8812981978335301e+00  -9.8007226601494040e+00   8.1301956703142423e+01
   2.5200000000000000e+02  -8.2070491627891897e+00  -9.4260650047308445e+00   8.1617383019382032e+01
   2.5300000000000000e+02  -8.5432143476427882e+00  -9.0405702466432558e+00   8.1942975791262143e+01
   2.5400000000000000e+02  -8.8897937523761357e+00  -8.6442383858811809e+00   8.2278735018791849e+01
   2.5500000000000000e+02  -9.2467873770110600e+00  -8.2370694224446197e+00   8.2624660701965695e+01
   2.5600000000000000e+02  -9.6141952215293713e+00  -7.8190633563353913e+00   8.2980752840783680e+01
   2.5700000000000000e+02  -9.9920172859456216e+00  -7.3902201875534956e+00   8.3347011435249442e+01
   2.5800000000000000e+02  -1.0380253570245259e+01  -6.9505399161025707e+00   8.3723436485357524e+01
   2.5900000000000000e+02  -1.0778904074439197e+01  -6.5000225419753406e+00   8.4110027991109746e+01
   2.6000000000000000e+02  -1.1187968798516522e+01  -6.0386680651754432e+00   8.4506785952507926e+01
   2.6100000000000000e+02  -1.1607447742484510e+01  -5.5664764857010596e+00   8.4913710369550245e+01
   2.6200000000000000e+02  -1.2037340906346799e+01  -5.0834478035558277e+00   8.5330801242236703e+01
   2.6300000000000000e+02  -1.2477648290096113e+01  -4.5895820187361096e+00   8.5758058570567300e+01
   2.6400000000000000e+02  -1.2928369893743366e+01  -4.0848791312473622e+00   8.6195482354545675e+01
   2.6500000000000000e+02  -1.3389505717270367e+01  -3.5693391410823097e+00   8.6643072594168189e+01
   2.6600000000000000e+02  -1.3861055760695308e+01  -3.0429620482464088e+00   8.7100829289434841e+01
   2.6700000000000000e+02  -1.4343020024018188e+01  -2.5057478527378407e+00   8.7568752440347453e+01
   2.6800000000000000e+02  -1.4835398507209902e+01  -1.9576965545584244e+00   8.8046842046902384e+01
   2.6900000000000000e+02  -1.5338191210299556e+01  -1.3988081537008838e+00   8.8535098109106912e+01
   2.7000000000000000e+02  -1.5851398133287148e+01  -8.2908265017067606e-01   8.9033520626950121e+01
   2.7100000000000000e+02  -1.6375019276158127e+01  -2.4852004397507699e-01   8.9542109600441108e+01
   2.7200000000000000e+02  -1.6909054638919770e+01   3.4287966490046529e-01   9.0060865029578054e+01
   2.7300000000000000e+02  -1.7453504221572075e+01   9.4511647644867480e-01   9.0589786914360957e+01
   2.7400000000000000e+02  -1.8008368024122319e+01   1.5581903906677326e+00   9.1128875254784361e+01
